winner,vp,steps,rl_damage,enemy_damage,rl_attacks,enemy_attacks,rl_kills,enemy_kills,rl_efficiency,enemy_efficiency,good_trade,bad_trade,selectivity,zero_dmg
US,0.0,69.0,14.0,15.0,15.0,23.0,5.0,4.0,0.9333333333333333,0.6521739130434783,0.5,0.5,0.6037735849056604,0.5
None,0.0,89.0,12.0,20.0,15.0,29.0,3.0,6.0,0.8,0.6896551724137931,0.3157894736842105,0.6842105263157895,0.527027027027027,0.6842105263157895
US,0.0,87.0,14.0,16.0,27.0,29.0,5.0,4.0,0.5185185185185185,0.5517241379310345,0.47368421052631576,0.5263157894736842,0.7384615384615385,0.5263157894736842
US,0.0,85.0,14.0,18.0,23.0,25.0,5.0,5.0,0.6086956521739131,0.72,0.4583333333333333,0.5416666666666666,0.6086956521739131,0.5416666666666666
None,0.0,79.0,13.0,18.0,20.0,24.0,4.0,5.0,0.65,0.75,0.4444444444444444,0.5555555555555556,0.6129032258064516,0.5555555555555556
None,0.0,90.0,12.0,18.0,28.0,31.0,4.0,5.0,0.42857142857142855,0.5806451612903226,0.4090909090909091,0.5909090909090909,0.72,0.5909090909090909
GE,0.0,69.0,11.0,24.0,19.0,21.0,4.0,7.0,0.5789473684210527,1.1428571428571428,0.3333333333333333,0.6666666666666666,0.64,0.6666666666666666
None,0.0,98.0,9.0,12.0,14.0,30.0,3.0,2.0,0.6428571428571429,0.4,0.375,0.625,0.4634146341463415,0.625
None,0.0,79.0,13.0,18.0,21.0,25.0,4.0,5.0,0.6190476190476191,0.72,0.45,0.55,0.640625,0.55
US,0.0,80.0,14.0,17.0,16.0,28.0,5.0,4.0,0.875,0.6071428571428571,0.5,0.5,0.5909090909090909,0.5
None,0.0,80.0,13.0,17.0,22.0,26.0,4.0,4.0,0.5909090909090909,0.6538461538461539,0.38095238095238093,0.6190476190476191,0.6721311475409836,0.6190476190476191
US,0.0,54.0,14.0,7.0,8.0,17.0,5.0,1.0,1.75,0.4117647058823529,0.5454545454545454,0.45454545454545453,0.5,0.45454545454545453
US,0.0,74.0,14.0,17.0,19.0,22.0,5.0,5.0,0.7368421052631579,0.7727272727272727,0.45,0.55,0.603448275862069,0.55
None,0.0,68.0,12.0,20.0,10.0,21.0,4.0,5.0,1.2,0.9523809523809523,0.3888888888888889,0.6111111111111112,0.49019607843137253,0.6111111111111112
None,0.0,81.0,12.0,18.0,12.0,24.0,4.0,5.0,1.0,0.75,0.38095238095238093,0.6190476190476191,0.47540983606557374,0.6190476190476191
US,0.0,65.0,14.0,18.0,19.0,20.0,5.0,4.0,0.7368421052631579,0.9,0.42105263157894735,0.5789473684210527,0.673469387755102,0.5789473684210527
None,0.0,69.0,12.0,22.0,16.0,26.0,4.0,6.0,0.75,0.8461538461538461,0.3157894736842105,0.6842105263157895,0.6909090909090909,0.6842105263157895
None,0.0,94.0,13.0,15.0,26.0,30.0,4.0,3.0,0.5,0.5,0.5,0.5,0.6455696202531646,0.5
