winner,vp,steps,rl_damage,enemy_damage,rl_attacks,enemy_attacks,rl_kills,enemy_kills,rl_efficiency,enemy_efficiency,good_trade,bad_trade,selectivity,zero_dmg
US,5.0,85.0,11.0,13.0,21.0,29.0,2.0,3.0,0.5238095238095238,0.4482758620689655,0.375,0.625,0.5952380952380952,0.625
US,5.0,65.0,22.0,13.0,16.0,20.0,7.0,3.0,1.375,0.65,0.5789473684210527,0.42105263157894735,0.5573770491803278,0.42105263157894735
US,5.0,83.0,9.0,15.0,22.0,27.0,2.0,3.0,0.4090909090909091,0.5555555555555556,0.3333333333333333,0.6666666666666666,0.5975609756097561,0.6666666666666666
US,5.0,76.0,14.0,17.0,21.0,20.0,3.0,4.0,0.6666666666666666,0.85,0.42105263157894735,0.5789473684210527,0.5466666666666666,0.5789473684210527
US,5.0,73.0,12.0,10.0,18.0,19.0,4.0,3.0,0.6666666666666666,0.5263157894736842,0.5625,0.4375,0.5538461538461539,0.4375
US,5.0,74.0,11.0,18.0,18.0,21.0,3.0,4.0,0.6111111111111112,0.8571428571428571,0.4,0.6,0.5342465753424658,0.6
US,5.0,77.0,18.0,13.0,20.0,29.0,5.0,3.0,0.9,0.4482758620689655,0.5294117647058824,0.47058823529411764,0.6447368421052632,0.47058823529411764
US,5.0,74.0,16.0,14.0,17.0,19.0,5.0,3.0,0.9411764705882353,0.7368421052631579,0.5294117647058824,0.47058823529411764,0.5573770491803278,0.47058823529411764
US,5.0,84.0,12.0,13.0,27.0,33.0,4.0,3.0,0.4444444444444444,0.3939393939393939,0.47058823529411764,0.5294117647058824,0.717948717948718,0.5294117647058824
US,5.0,78.0,12.0,18.0,20.0,23.0,3.0,5.0,0.6,0.782608695652174,0.3684210526315789,0.631578947368421,0.5584415584415584,0.631578947368421
US,5.0,78.0,20.0,9.0,21.0,24.0,6.0,2.0,0.9523809523809523,0.375,0.631578947368421,0.3684210526315789,0.5844155844155844,0.3684210526315789
US,5.0,79.0,14.0,10.0,22.0,29.0,3.0,3.0,0.6363636363636364,0.3448275862068966,0.6666666666666666,0.3333333333333333,0.6538461538461539,0.3333333333333333
US,5.0,76.0,9.0,11.0,12.0,23.0,3.0,3.0,0.75,0.4782608695652174,0.46153846153846156,0.5384615384615384,0.5,0.5384615384615384
US,5.0,82.0,10.0,14.0,16.0,24.0,3.0,3.0,0.625,0.5833333333333334,0.375,0.625,0.49382716049382713,0.625
US,5.0,79.0,15.0,10.0,18.0,24.0,4.0,2.0,0.8333333333333334,0.4166666666666667,0.4666666666666667,0.5333333333333333,0.5384615384615384,0.5333333333333333
US,5.0,78.0,11.0,11.0,17.0,25.0,3.0,3.0,0.6470588235294118,0.44,0.4666666666666667,0.5333333333333333,0.5454545454545454,0.5333333333333333
US,5.0,95.0,8.0,12.0,35.0,39.0,1.0,3.0,0.22857142857142856,0.3076923076923077,0.4117647058823529,0.5882352941176471,0.7872340425531915,0.5882352941176471
US,5.0,79.0,19.0,14.0,26.0,27.0,5.0,3.0,0.7307692307692307,0.5185185185185185,0.6,0.4,0.6794871794871795,0.4
US,5.0,80.0,12.0,12.0,18.0,25.0,4.0,2.0,0.6666666666666666,0.48,0.5625,0.4375,0.5454545454545454,0.4375
US,5.0,85.0,10.0,9.0,19.0,28.0,3.0,2.0,0.5263157894736842,0.32142857142857145,0.46153846153846156,0.5384615384615384,0.5595238095238095,0.5384615384615384
US,5.0,85.0,11.0,14.0,25.0,27.0,3.0,2.0,0.44,0.5185185185185185,0.3888888888888889,0.6111111111111112,0.6190476190476191,0.6111111111111112
US,5.0,82.0,12.0,12.0,19.0,28.0,4.0,3.0,0.631578947368421,0.42857142857142855,0.6,0.4,0.5641025641025641,0.4
