winner,vp,steps,rl_damage,enemy_damage,rl_attacks,enemy_attacks,rl_kills,enemy_kills,rl_efficiency,enemy_efficiency,good_trade,bad_trade,selectivity,zero_dmg
IT,7.0,87.0,9.0,12.0,15.0,18.0,2.0,3.0,0.6,0.6666666666666666,0.42857142857142855,0.5714285714285714,0.38571428571428573,0.5714285714285714
IT,7.0,94.0,5.0,11.0,19.0,17.0,1.0,2.0,0.2631578947368421,0.6470588235294118,0.3333333333333333,0.6666666666666666,0.38636363636363635,0.6666666666666666
IT,7.0,89.0,5.0,12.0,14.0,17.0,1.0,3.0,0.35714285714285715,0.7058823529411765,0.36363636363636365,0.6363636363636364,0.43283582089552236,0.6363636363636364
IT,7.0,91.0,9.0,7.0,17.0,16.0,2.0,1.0,0.5294117647058824,0.4375,0.5,0.5,0.367816091954023,0.5
IT,7.0,87.0,2.0,10.0,12.0,14.0,0.0,2.0,0.16666666666666666,0.7142857142857143,0.125,0.875,0.3013698630136986,0.875
IT,7.0,88.0,9.0,10.0,16.0,22.0,1.0,1.0,0.5625,0.45454545454545453,0.42857142857142855,0.5714285714285714,0.44047619047619047,0.5714285714285714
IT,7.0,89.0,9.0,5.0,13.0,13.0,2.0,1.0,0.6923076923076923,0.38461538461538464,0.625,0.375,0.29411764705882354,0.375
IT,7.0,92.0,9.0,7.0,18.0,19.0,2.0,1.0,0.5,0.3684210526315789,0.6,0.4,0.4050632911392405,0.4
IT,7.0,91.0,11.0,10.0,18.0,19.0,2.0,1.0,0.6111111111111112,0.5263157894736842,0.625,0.375,0.4155844155844156,0.375
IT,7.0,95.0,8.0,4.0,20.0,21.0,2.0,0.0,0.4,0.19047619047619047,0.6666666666666666,0.3333333333333333,0.43956043956043955,0.3333333333333333
IT,7.0,93.0,5.0,4.0,17.0,21.0,1.0,0.0,0.29411764705882354,0.19047619047619047,0.5,0.5,0.4157303370786517,0.5
IT,7.0,83.0,12.0,12.0,14.0,20.0,3.0,3.0,0.8571428571428571,0.6,0.47058823529411764,0.5294117647058824,0.42857142857142855,0.5294117647058824
IT,7.0,89.0,6.0,9.0,14.0,12.0,1.0,2.0,0.42857142857142855,0.75,0.5454545454545454,0.45454545454545453,0.29411764705882354,0.45454545454545453
IT,7.0,91.0,3.0,8.0,16.0,21.0,0.0,2.0,0.1875,0.38095238095238093,0.3333333333333333,0.6666666666666666,0.4155844155844156,0.6666666666666666
IT,7.0,90.0,2.0,6.0,15.0,20.0,0.0,2.0,0.13333333333333333,0.3,0.2,0.8,0.39473684210526316,0.8
IT,7.0,95.0,8.0,5.0,21.0,21.0,1.0,0.0,0.38095238095238093,0.23809523809523808,0.7,0.3,0.45054945054945056,0.3
IT,7.0,88.0,6.0,11.0,16.0,23.0,1.0,2.0,0.375,0.4782608695652174,0.4166666666666667,0.5833333333333334,0.453125,0.5833333333333334
IT,7.0,91.0,5.0,10.0,16.0,15.0,1.0,2.0,0.3125,0.6666666666666666,0.4,0.6,0.3448275862068966,0.6
IT,7.0,85.0,10.0,12.0,15.0,18.0,2.0,3.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.4032258064516129,0.5
IT,7.0,92.0,8.0,7.0,18.0,16.0,1.0,1.0,0.4444444444444444,0.4375,0.5454545454545454,0.45454545454545453,0.375,0.45454545454545453
IT,7.0,88.0,1.0,10.0,13.0,16.0,0.0,3.0,0.07692307692307693,0.625,0.125,0.875,0.3508771929824561,0.875
IT,7.0,90.0,10.0,9.0,12.0,23.0,2.0,0.0,0.8333333333333334,0.391304347826087,0.46153846153846156,0.5384615384615384,0.425,0.5384615384615384
