winner,vp,steps,rl_damage,enemy_damage,rl_attacks,enemy_attacks,rl_kills,enemy_kills,rl_efficiency,enemy_efficiency,good_trade,bad_trade,selectivity,zero_dmg
GE,6.0,104.0,19.0,4.0,33.0,25.0,5.0,1.0,0.5757575757575758,0.16,0.7647058823529411,0.23529411764705882,0.0,0.23529411764705882
GE,6.0,102.0,20.0,6.0,27.0,25.0,5.0,1.0,0.7407407407407407,0.24,0.6842105263157895,0.3157894736842105,0.0,0.3157894736842105
GE,6.0,112.0,17.0,8.0,34.0,28.0,4.0,2.0,0.5,0.2857142857142857,0.6842105263157895,0.3157894736842105,0.0,0.3157894736842105
None,6.0,93.0,24.0,3.0,27.0,13.0,7.0,0.0,0.8888888888888888,0.23076923076923078,0.85,0.15,0.0,0.15
GE,6.0,89.0,23.0,1.0,24.0,10.0,6.0,0.0,0.9583333333333334,0.1,0.9285714285714286,0.07142857142857142,0.0,0.07142857142857142
None,6.0,105.0,24.0,2.0,36.0,21.0,7.0,0.0,0.6666666666666666,0.09523809523809523,0.8823529411764706,0.11764705882352941,0.0,0.11764705882352941
None,6.0,86.0,24.0,1.0,24.0,12.0,7.0,0.0,1.0,0.08333333333333333,0.9411764705882353,0.058823529411764705,0.0,0.058823529411764705
None,6.0,98.0,24.0,4.0,31.0,18.0,7.0,0.0,0.7741935483870968,0.2222222222222222,0.8947368421052632,0.10526315789473684,0.0,0.10526315789473684
GE,6.0,99.0,22.0,6.0,33.0,22.0,5.0,1.0,0.6666666666666666,0.2727272727272727,0.782608695652174,0.21739130434782608,0.0,0.21739130434782608
None,6.0,100.0,24.0,3.0,34.0,21.0,7.0,0.0,0.7058823529411765,0.14285714285714285,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666
GE,6.0,108.0,14.0,9.0,31.0,25.0,3.0,3.0,0.45161290322580644,0.36,0.5882352941176471,0.4117647058823529,0.5161290322580645,0.4117647058823529
None,6.0,91.0,24.0,6.0,26.0,24.0,7.0,1.0,0.9230769230769231,0.25,0.8235294117647058,0.17647058823529413,0.4444444444444444,0.17647058823529413
None,6.0,92.0,24.0,1.0,32.0,14.0,7.0,0.0,0.75,0.07142857142857142,0.9333333333333333,0.06666666666666667,0.0,0.06666666666666667
GE,6.0,104.0,20.0,4.0,29.0,23.0,6.0,1.0,0.6896551724137931,0.17391304347826086,0.8235294117647058,0.17647058823529413,0.0,0.17647058823529413
GE,6.0,91.0,23.0,3.0,22.0,13.0,6.0,1.0,1.0454545454545454,0.23076923076923078,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666
None,6.0,91.0,24.0,2.0,25.0,15.0,7.0,0.0,0.96,0.13333333333333333,0.8666666666666667,0.13333333333333333,0.0,0.13333333333333333
GE,6.0,105.0,20.0,2.0,33.0,17.0,5.0,0.0,0.6060606060606061,0.11764705882352941,0.875,0.125,0.0,0.125
None,6.0,87.0,24.0,0.0,25.0,18.0,7.0,0.0,0.96,0.0,1.0,0.0,0.0,0.0
GE,6.0,111.0,17.0,4.0,39.0,28.0,4.0,1.0,0.4358974358974359,0.14285714285714285,0.8125,0.1875,0.625,0.1875
