winner,vp,steps,rl_damage,enemy_damage,rl_attacks,enemy_attacks,rl_kills,enemy_kills,rl_efficiency,enemy_efficiency,good_trade,bad_trade,selectivity,zero_dmg
None,0.0,87.0,9.0,18.0,42.0,33.0,3.0,4.0,0.21428571428571427,0.5454545454545454,0.3157894736842105,0.6842105263157895,0.8958333333333334,0.6842105263157895
GE,0.0,68.0,6.0,22.0,22.0,26.0,2.0,6.0,0.2727272727272727,0.8461538461538461,0.15789473684210525,0.8421052631578947,0.6976744186046512,0.8421052631578947
None,0.0,98.0,9.0,15.0,34.0,37.0,3.0,3.0,0.2647058823529412,0.40540540540540543,0.3125,0.6875,0.7692307692307693,0.6875
GE,0.0,87.0,5.0,24.0,27.0,37.0,1.0,7.0,0.18518518518518517,0.6486486486486487,0.15789473684210525,0.8421052631578947,0.7027027027027027,0.8421052631578947
None,0.0,75.0,16.0,15.0,24.0,25.0,5.0,5.0,0.6666666666666666,0.6,0.3076923076923077,0.6923076923076923,0.6060606060606061,0.6923076923076923
None,0.0,69.0,10.0,22.0,24.0,23.0,3.0,6.0,0.4166666666666667,0.9565217391304348,0.3333333333333333,0.6666666666666666,0.75,0.6666666666666666
None,0.0,107.0,7.0,18.0,40.0,42.0,2.0,3.0,0.175,0.42857142857142855,0.2777777777777778,0.7222222222222222,0.76,0.7222222222222222
None,0.0,90.0,8.0,19.0,31.0,33.0,3.0,5.0,0.25806451612903225,0.5757575757575758,0.2857142857142857,0.7142857142857143,0.696969696969697,0.7142857142857143
GE,0.0,80.0,7.0,22.0,25.0,34.0,2.0,6.0,0.28,0.6470588235294118,0.2222222222222222,0.7777777777777778,0.6,0.7777777777777778
None,0.0,88.0,8.0,21.0,20.0,37.0,2.0,6.0,0.4,0.5675675675675675,0.3333333333333333,0.6666666666666666,0.6923076923076923,0.6666666666666666
None,0.0,100.0,6.0,16.0,37.0,36.0,2.0,4.0,0.16216216216216217,0.4444444444444444,0.23529411764705882,0.7647058823529411,0.8064516129032258,0.7647058823529411
None,0.0,99.0,11.0,15.0,33.0,35.0,4.0,3.0,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.68,0.6666666666666666
None,0.0,76.0,13.0,17.0,24.0,23.0,4.0,4.0,0.5416666666666666,0.7391304347826086,0.5,0.5,0.5517241379310345,0.5
GE,0.0,78.0,10.0,19.0,23.0,34.0,2.0,5.0,0.43478260869565216,0.5588235294117647,0.21428571428571427,0.7857142857142857,0.7222222222222222,0.7857142857142857
None,0.0,99.0,6.0,19.0,32.0,37.0,2.0,5.0,0.1875,0.5135135135135135,0.3157894736842105,0.6842105263157895,0.6511627906976745,0.6842105263157895
GE,0.0,76.0,0.0,24.0,27.0,31.0,0.0,7.0,0.0,0.7741935483870968,0.0,1.0,0.6111111111111112,1.0
None,0.0,91.0,5.0,22.0,34.0,38.0,1.0,6.0,0.14705882352941177,0.5789473684210527,0.21052631578947367,0.7894736842105263,0.75,0.7894736842105263
None,0.0,81.0,12.0,15.0,28.0,27.0,4.0,4.0,0.42857142857142855,0.5555555555555556,0.4117647058823529,0.5882352941176471,0.6,0.5882352941176471
None,0.0,97.0,9.0,14.0,15.0,32.0,3.0,2.0,0.6,0.4375,0.2857142857142857,0.7142857142857143,0.5079365079365079,0.7142857142857143
None,0.0,76.0,16.0,17.0,23.0,27.0,6.0,4.0,0.6956521739130435,0.6296296296296297,0.26666666666666666,0.7333333333333333,0.6428571428571429,0.7333333333333333
None,0.0,106.0,6.0,16.0,35.0,41.0,2.0,4.0,0.17142857142857143,0.3902439024390244,0.3,0.7,0.0,0.7
None,0.0,96.0,9.0,18.0,32.0,37.0,3.0,4.0,0.28125,0.4864864864864865,0.16666666666666666,0.8333333333333334,0.7115384615384616,0.8333333333333334
GE,0.0,83.0,3.0,24.0,27.0,35.0,1.0,7.0,0.1111111111111111,0.6857142857142857,0.10526315789473684,0.8947368421052632,0.6666666666666666,0.8947368421052632
None,0.0,81.0,9.0,23.0,34.0,28.0,3.0,6.0,0.2647058823529412,0.8214285714285714,0.30434782608695654,0.6956521739130435,0.8214285714285714,0.6956521739130435
None,0.0,81.0,13.0,20.0,30.0,27.0,4.0,6.0,0.43333333333333335,0.7407407407407407,0.375,0.625,0.7419354838709677,0.625
GE,0.0,69.0,10.0,24.0,29.0,28.0,2.0,7.0,0.3448275862068966,0.8571428571428571,0.4,0.6,0.8888888888888888,0.6
